wave    real    predicted
500	7.057406476422433	7.34409761428833
520	6.9663684644699035	6.973764419555664
540	6.984009839203797	6.828864574432373
560	7.098041490495757	6.812319278717041
580	7.34531413499316	6.810922145843506
600	7.746848297698629	6.953007698059082
620	7.96312251463734	7.19777774810791
640	7.590001369715005	7.5804524421691895
660	7.227605277998496	7.515693187713623
680	7.055578874829389	7.2248663902282715
700	6.941716809330878	7.105116844177246
720	6.8878042992280655	6.985405445098877
740	6.863159808456021	6.874446392059326
760	6.854426558500206	6.8177666664123535
780	6.8620340458768245	6.773230075836182
800	6.876660006726899	6.733653545379639
