Step	Value
519	0.040143404
524	1.07913816
525	1.225497842
531	0.234961703
533	0.246555254
534	0.306893617
536	0.437841028
537	0.219128385
540	0.180569232
542	0.152129188
547	0.172954306
548	0.076718651
557	0.139154837
559	0.07832741
563	0.094420768
564	0.078758828
565	0.080815405
569	0.054203004
573	0.074557625
574	0.112234689
577	0.125199959
579	0.01549682
580	0.182326555
581	0.125389576
582	0.123556219
583	0.260161668
584	0.098060347
586	0.130861536
587	0.181820288
592	0.126326308
593	0.096338175
597	0.087817349
600	0.234753907
602	0.107471287
608	0.171697304
610	0.098653078
615	0.189512372
619	0.157131761
620	0.15596211
622	0.088211916
634	0.08729884
641	0.190479279
642	0.1889292
644	0.274657816
645	0.31032905
646	0.21858567
647	0.164781108
649	0.081892513
652	0.069193892
656	0.067313649
657	0.073425144
661	0.088690795
664	0.154673845
668	0.312821627
671	0.275954485
672	0.083917417
673	0.212892309
674	0.140761629
675	0.236295819
677	0.285078079
678	0.35626784
679	0.595104992
682	0.318659663
683	0.266997308
684	0.109542735
686	0.098233581
688	0.157273054
689	0.134432867
696	0.134626225
699	0.149340227
703	0.13988921
706	0.13999024
708	0.021100933
710	0.052383497
714	0.296950102
718	0.086171724
721	0.185999438
722	0.195456862
723	0.119973399
724	0.054241851
730	0.497367382
736	0.217384174
738	0.261655658
739	0.382963806
743	0.062922865
746	0.091622613
747	0.099773645
750	0.121656619
751	0.136193708
752	0.14739193
754	0.068606451
756	0.658048689
762	0.184516802
765	0.136112228
766	0.12394806
769	0.243521765
770	0.118424095
771	0.016625306
773	0.023453519
774	0.12449459
780	0.370619655
784	0.250840217
785	0.399469137
787	0.350945085
789	0.210105076
791	0.163285777
792	0.142379537
793	0.074762039
794	0.044383883
795	0.065558404
798	0.453877687
800	0.1042253
802	0.09098503
805	0.093039036
807	0.174772307
808	0.117428638
809	0.138382539
815	0.188648641
816	0.29059267
818	0.224087402
821	0.205901682
825	0.203221545
828	0.077735454
831	0.300670594
832	0.159897387
834	0.095611326
836	0.217121407
838	0.214201391
843	0.14319782
846	0.052230496
848	0.098612674
863	0.249237582
867	0.327957064
869	0.326181263
870	0.315624565
874	0.193512067
876	0.038815424
877	0.128243431
880	0.241782323
882	0.183149636
884	0.174705938
887	0.128858626
889	0.073301338
890	0.177510545
892	0.145847142
896	0.036516637
900	0.032197494
907	0.17062436
908	0.097099602
909	0.174727127
910	0.128025949
912	0.495800763
915	0.213059053
916	0.203348875
917	0.191894352
920	0.131117493
921	0.163222119
922	0.125387356
923	0.122849911
931	0.048998374
932	0.091541447
935	0.05771552
942	0.260196477
945	0.185533822
953	0.057119448
954	0.014455966
956	0.021593915
957	0.029833898
958	0.055589553
961	0.055839341
962	0.082902201
964	0.06828358
966	0.030000774
971	0.208199814
972	0.276625097
976	0.045607653
977	0.042613223
978	0.060639698
979	0.082624219
982	0.040657137
983	0.064403377
984	0.046208244
987	0.054894
988	0.172939077
996	0.154375985
1000	0.12256933
1002	0.192357898
1004	0.105769508
1005	0.087011628
1008	0.061841171
1011	0.12963362
1012	0.10424424
1013	0.073721245
1014	0.070283525
1017	0.02733797
1025	0.180101261
1027	0.056609526
1029	0.099320613
1031	0.112160683
1032	0.280243307
1035	0.294712156
1037	0.32632497
1039	0.199713409
1044	0.063733555
1051	0.119598486
1052	0.142300785
1055	0.132006899
1057	0.137628302
1063	0.171931103
1064	0.149222061
1066	0.192309037
1068	0.221183971
1072	0.231751993
1076	0.273499161
1078	0.309774131
1083	0.11142502
1084	0.163306966
1085	0.138832286
1092	0.067851156
1093	0.104351677
1099	0.143736959
1103	0.180774018
1104	0.114916205
1105	0.121578731
1114	0.084389307
1116	0.05787161
1119	0.055254046
1125	0.022921965
1126	0.041076809
1130	0.100046478
1133	0.098750331
1134	0.25131166
1135	0.15534611
1138	0.150958911
1149	0.062927067
1152	0.248218313
1155	0.068679012
1156	0.045295775
1157	0.03036168
1160	0.040996034
1161	0.08903908
1162	0.125108361
1177	0.24516426
1180	0.059536327
1182	0.213750795
1183	0.160287753
1185	0.277589828
1186	0.319197118
1189	0.360481739
1192	0.123975627
1193	0.039372675
1195	0.049650963
1197	0.04230842
1199	0.062231362
1201	0.13898842
1204	0.116096057
1206	0.069518365
1208	0.090153992
1210	0.050831188
1212	0.069934189
1214	0.103453308
1224	0.175290227
1228	0.334080011
1232	0.177266732
1233	0.364556402
1234	0.332302541
1236	0.07128714
1239	0.091498613
1242	0.057921831
1244	0.085379362
1247	0.179260388
1253	0.08016669
1255	0.182623819
1257	0.2017138
1258	0.351343721
1261	0.064418413
1262	0.026115432
1263	0.031198459
1266	0.050357442
1274	0.055984452
1279	0.331037015
1281	0.1902643
1287	0.101992697
1291	0.068528883
1292	0.067664184
1293	0.107503079
1294	0.089846827
1300	0.100716621
1303	0.053189095
1310	0.050536588
1312	0.036159996
1315	0.068588726
1316	0.066574492
1319	0.072532423
1320	0.104397766
1325	0.172467813
1326	0.22152321
1327	0.167121649
1330	0.200287148
1333	0.162662581
1334	0.159730196
1335	0.096871175
