wave    real    predicted
500	8.392196350576809	5.2680134773254395
520	8.29910786333664	5.360025882720947
540	8.314226095078228	5.550177574157715
560	8.425014718354397	5.701374053955078
580	8.66600394746702	5.82289457321167
600	9.069197709979116	5.728196620941162
620	9.298917978070593	5.771464824676514
640	8.914781812253375	6.0274434089660645
660	8.549935118518816	6.254549503326416
680	8.376157055956721	6.16430139541626
700	8.260719224846689	6.082607746124268
720	8.205203794545467	6.104379177093506
740	8.178784603423646	6.140317440032959
760	8.168027871403059	6.173629283905029
780	8.173658475033918	6.169557094573975
800	8.185815732267756	6.129889965057373
