8.307103213170684	8.39396858215332
8.234238567865615	8.369461059570312
8.290774874467232	8.35258674621582
8.475496412960865	8.359180450439453
8.818722844616646	8.487351417541504
9.06614187076167	8.58140754699707
8.734047970544706	8.64412784576416
8.415027136688332	8.711904525756836
8.165044122773653	8.549348831176758
8.059582876660022	8.364173889160156
7.986456627982963	8.19670295715332
7.95762817243552	8.108640670776367
7.949305378804082	8.076898574829102
7.951157620473364	8.043949127197266
7.9655132376631475	8.037471771240234
7.983898470180414	8.039535522460938
8.287151212263682	8.358797073364258
8.1946362044655	8.347949981689453
8.213126294309095	8.333219528198242
8.331497213114003	8.317691802978516
8.593443348307582	8.378101348876953
9.011990680828983	8.534651756286621
9.098090238862222	8.616710662841797
8.699986272862002	8.687557220458984
8.35960379992715	8.713743209838867
8.200596950634827	8.512596130371094
8.093611957621448	8.304649353027344
8.042735200681623	8.18917465209961
8.018919549140387	8.128074645996094
8.009354986443421	8.103141784667969
8.01516651258233	8.088508605957031
8.026846069803714	8.075475692749023
8.267255756490538	8.302074432373047
8.158086068898522	8.289359092712402
8.144010183627227	8.278104782104492
8.202882099702183	8.267335891723633
8.369812730225375	8.302488327026367
8.697227251862214	8.40803337097168
9.179144774568357	8.662578582763672
9.176745510680043	8.689247131347656
8.694320751797674	8.75764274597168
8.428848340470294	8.68783187866211
8.259655898780366	8.487674713134766
8.170495285106439	8.33580207824707
8.120897021503392	8.239185333251953
8.09294977139262	8.162214279174805
8.085348747669746	8.147415161132812
8.086736290842332	8.13417911529541
