wave    real    predicted
500	7.044872526649031	6.888923168182373
520	6.964825508757666	6.900439262390137
540	7.0006860730384295	6.980043411254883
560	7.141630320842412	7.1319451332092285
580	7.424549565048077	7.273036003112793
600	7.844088744689054	7.4695587158203125
620	7.855392225612739	7.6543684005737305
640	7.462438099398956	7.528358459472656
660	7.142316296354005	7.323000907897949
680	6.9993090657666235	7.123348712921143
700	6.905923350018277	6.965345859527588
720	6.8672242502025895	6.808698654174805
740	6.855076064425027	6.7461838722229
760	6.857257483677273	6.743984222412109
780	6.874499473237744	6.767620086669922
800	6.898345978998709	6.801479339599609
