-10.793187611583857	-10.876173973083496
-14.495410895012277	-14.634641647338867
-15.905340240550956	-16.282955169677734
-9.121449482268572	-8.847380638122559
-15.451031090308767	-15.67720890045166
-1.894278680224354	-1.799630045890808
-15.299259948980001	-15.292285919189453
-6.685702914410997	-6.501186847686768
-15.306816698873991	-15.373197555541992
-14.469110334750127	-14.571616172790527
1.6040196601537995	1.6524704694747925
-13.566110211791289	-13.639578819274902
-20.401503863042535	-20.570215225219727
-20.445618669863734	-20.67870330810547
-20.270474798247797	-20.655595779418945
-20.9798666989033	-20.891271591186523
-20.362073193981974	-21.001981735229492
-9.647502973572122	-9.515669822692871
-9.848614825588113	-9.683018684387207
-9.29775304346972	-9.240961074829102
-6.161073498450207	-5.28452205657959
-20.775964446699444	-19.97708511352539
-8.018794547501658	-8.151799201965332
-18.978021416242562	-18.663347244262695
-7.800908835566259	-7.683605194091797
-13.432390258723366	-13.519427299499512
-20.777793539087376	-21.55819320678711
-11.671765185521398	-11.810529708862305
-6.24291081904133	-5.941490650177002
-20.46366760087296	-20.128679275512695
-20.376956531227737	-19.68362045288086
-20.173064591802206	-20.28743553161621
-7.306647725704818	-7.368524551391602
-2.213538914167331	-1.865410566329956
0.0015303600220196538	-0.04683378338813782
-19.671233170408474	-20.021936416625977
-5.729668272385234	-5.5252532958984375
-20.729763834162988	-19.758554458618164
-8.765085554126209	-8.782958984375
-19.920514854167564	-19.912649154663086
-13.192544802864221	-13.288235664367676
-5.729810457295819	-5.3438615798950195
-13.747125133533636	-13.667889595031738
-19.886467751602034	-20.229238510131836
-14.498523084359404	-14.470261573791504
-13.149754554195564	-13.08486557006836
-10.906315716130639	-10.797784805297852
-6.825762787365967	-6.408852577209473
-19.693144108764265	-19.80282974243164
-2.2335425358834446	-2.015005350112915
-19.922824753405163	-19.93378257751465
-16.64970157541021	-16.706634521484375
-14.495772519342731	-14.452957153320312
-21.21664248919115	-20.761152267456055
-9.421357352358342	-9.353521347045898
-16.558988650479122	-16.793432235717773
-7.577377334897612	-7.149384021759033
-1.4373408169262931	-1.2115987539291382
-9.1705186852758	-8.942968368530273
-20.713426775973886	-20.698759078979492
-16.02644222292552	-16.249008178710938
-7.8358613696638315	-7.929568290710449
-13.63578869383438	-13.625192642211914
0.9177029190024023	0.7002681493759155
-20.125823281296412	-20.75281524658203
-4.040525483740462	-3.5226240158081055
-6.22155135974066	-5.937256336212158
-18.211611001068388	-18.33095932006836
-7.821325150604699	-7.78115177154541
-1.3998932911223296	-1.0457069873809814
-8.678981844744733	-8.494352340698242
-20.616998352056726	-20.539180755615234
-19.39778694684273	-19.835603713989258
-7.718462143812211	-7.205584526062012
-13.760322711384424	-13.770356178283691
-11.07428217201008	-11.13365364074707
-4.51927749238948	-4.302661895751953
-21.441320223425667	-20.494253158569336
-19.54007100752764	-20.111621856689453
-2.1304321256173386	-1.4981085062026978
-20.83410605408041	-21.44032096862793
-19.295870082596487	-19.999080657958984
-1.2889110045446848	-0.9705824851989746
-12.435651193074362	-12.546195983886719
-9.055466005170977	-8.889158248901367
-7.099559129484885	-6.9767632484436035
-5.0728740605444935	-4.662035942077637
-20.257880790363775	-19.985502243041992
-12.73621485317394	-12.71488094329834
-21.606898831140114	-20.925708770751953
-13.472544109518996	-13.661760330200195
-12.521371466768468	-12.550786018371582
-19.82381031201661	-20.21940040588379
-19.599127137244444	-19.994279861450195
-19.707952262693432	-19.507543563842773
-19.558628546119262	-19.077714920043945
-21.412432701360515	-20.8257999420166
-20.75316425791474	-20.416242599487305
-9.3009874368901	-8.859244346618652
-18.031802939310808	-18.2780704498291
-20.425082518222702	-21.202232360839844
-3.906998803315251	-3.800334930419922
-4.415374821581482	-4.1151909828186035
-20.537682878258792	-21.26837921142578
-6.438345362746496	-6.4070281982421875
-20.844402856947326	-20.23119354248047
-19.93152470506625	-20.44440269470215
-20.153291854543994	-20.309389114379883
-21.764643284860092	-20.322349548339844
-17.64760521202589	-18.423166275024414
-19.309107834309877	-19.491783142089844
-14.251208258156383	-14.278595924377441
