Step	Value
5	1.049808025
6	0.459612757
11	0.334671021
14	0.251315325
15	0.194867179
18	0.473925084
20	0.172548309
24	0.133596599
36	0.146694735
40	0.229553342
42	0.158725157
44	0.269526035
45	0.070948623
47	0.210169554
53	0.450094372
54	0.854914486
55	0.329368472
56	0.144371614
57	1.558129311
65	0.455798149
68	0.327615321
71	0.850952923
72	0.251000553
73	0.26911068
74	0.174421251
79	0.28011328
87	0.27555421
88	0.335071951
94	0.095200181
102	0.297573
105	0.091673873
106	0.0398161
113	0.107822716
116	0.66922313
118	0.408048242
126	0.225029007
129	0.040796738
130	0.485199779
139	0.087077163
141	0.307273597
142	0.125871167
143	0.325572282
150	1.203245997
155	0.53593874
157	0.226979569
158	0.238414958
162	0.367577046
167	0.187897801
168	0.063055873
171	0.039786398
177	0.077844612
178	0.064784251
180	0.101338029
183	0.811564624
185	0.065450974
186	0.282499552
188	0.311716586
190	0.249071762
191	0.277908593
198	0.136420399
206	0.184579432
207	0.178696692
208	1.26491487
212	0.158087134
222	0.267950267
223	0.236193106
225	0.199731663
229	0.20512861
232	0.678385079
233	0.317305297
234	0.169608042
237	0.169890404
249	0.230090097
255	0.03803711
258	0.114273958
260	0.26525268
261	0.660504997
263	0.422616571
267	0.34566009
271	0.028378984
273	0.266851008
278	0.560396492
292	0.137576029
297	0.067644313
298	0.346544504
302	0.127512693
303	0.259652019
307	0.092808545
308	0.091006853
310	0.123799004
313	0.03802209
318	0.761283576
319	0.171695113
320	0.099843077
325	1.068846703
326	0.148794666
327	0.037783317
330	0.032948941
339	0.119196355
341	0.704486191
347	0.182399452
353	0.13082917
354	0.112293221
360	0.231120214
363	0.235676646
367	0.614954412
371	0.409935832
373	0.390478045
377	0.026394179
378	0.181462288
379	0.302725524
381	0.295296639
386	0.190349102
391	0.064349569
392	0.11956054
393	0.04543905
408	0.337512881
415	0.408637524
421	0.239747331
422	0.211822823
424	0.253589988
426	0.097577907
430	0.150973424
439	0.084454991
441	0.095576175
442	0.214839295
445	0.201509655
