Step	Value
5	13.93167496
6	17.51866913
11	5.252030849
14	2.06788063
15	2.462219238
18	1.443704247
20	0.23285003
24	0.303214043
36	0.110293292
40	0.10244105
42	0.105020203
44	0.121430181
45	0.120207526
47	0.177413359
53	0.218205333
54	0.19840388
55	0.190256909
56	0.204320371
57	0.21875219
65	0.140915439
68	0.270487875
71	0.526159883
72	0.497052908
73	0.675967157
74	0.63065064
79	0.48759234
87	0.268338948
88	0.234011531
94	2.427513599
102	5.23148632
105	2.778104544
106	1.67097342
113	1.498125672
116	1.408653259
118	1.50137794
126	0.416318446
129	0.516769826
130	0.389327526
139	0.527517736
141	0.196522459
142	0.203613162
143	0.261426687
150	0.05704831
155	0.106397681
157	0.131185636
158	0.088777691
162	0.108619012
167	0.395120293
168	0.666577101
171	0.364695668
177	0.439551264
178	0.319045007
180	0.391913801
183	0.476406336
185	0.474131972
186	0.257023543
188	0.224637985
190	0.215732053
191	0.076432221
198	0.063920096
206	0.41592145
207	0.328133613
208	0.59186095
212	0.464545012
222	0.144313797
223	0.149156868
225	0.288049966
229	0.391655535
232	0.562637508
233	0.212174252
234	0.855419636
237	0.243934229
249	0.14836742
255	0.077669673
258	0.077182047
260	0.19072859
261	0.114476778
263	0.101093195
267	0.050365746
271	0.077787928
273	0.135142565
278	0.147060141
292	0.229409099
297	0.116548508
298	0.106794469
302	0.146634519
303	0.109016202
307	0.084598564
308	0.083760239
310	0.109033532
313	0.098749064
318	0.33573696
319	0.152889386
320	0.246762052
325	0.509523213
326	0.229603514
327	0.209750995
330	0.164505139
339	0.379126459
341	0.233453512
347	0.478760451
353	0.145488575
354	0.157774761
360	0.387509435
363	0.237448931
367	0.124625206
371	0.097833641
373	0.064065956
377	0.056533139
378	0.056299169
379	0.085790448
381	0.179788068
386	0.177751884
391	0.105957925
392	0.163682207
393	0.199093595
408	0.13723217
415	0.25454703
421	0.549749315
422	0.612156093
424	0.377970129
426	0.206184134
430	0.141634092
439	0.356374353
441	0.293442935
442	0.506361365
445	0.264973223
451	0.146791741
459	0.212250069
460	0.620505214
463	0.344422936
464	0.219004393
473	0.101889588
474	0.133470699
485	0.336717457
488	0.082310975
489	0.137451813
491	0.091910817
493	0.060724452
507	0.308936626
512	0.277291179
514	0.082137384
517	0.341984272
519	0.227708772
524	0.784967363
525	0.74480027
531	0.144662693
533	0.225323558
534	0.20177561
536	0.137069508
537	0.220948413
540	0.454334021
542	0.170641705
547	0.578807175
548	0.902350903
557	0.28016299
559	0.230710492
563	0.166644797
564	0.318448901
565	0.116879724
569	0.142201379
573	0.095682204
574	0.085289598
577	0.063583866
579	0.077462882
580	0.059731502
581	0.066697903
582	0.039977591
583	0.078490816
584	0.044387091
586	0.025040681
587	0.019598696
592	0.098743349
593	0.190038159
597	0.064619802
600	0.047926981
602	0.052727327
608	0.036154855
610	0.334622532
615	0.308904797
619	0.143100262
620	0.140049621
622	0.100401312
634	0.265792876
641	0.413153797
642	0.294273525
644	0.12003845
645	0.015916226
646	0.039923962
647	0.02174679
649	0.076653905
652	0.047137678
656	0.340267628
657	0.166301131
661	0.158607706
664	0.122133672
668	0.154997855
671	0.352236032
672	0.327186346
673	0.127406538
674	0.137606993
675	0.073704019
677	0.185129002
678	0.138044119
679	0.170537665
682	0.101428844
683	0.142633036
684	0.200103924
686	0.228902459
688	0.320137888
689	0.633597553
696	0.102189504
699	0.10945183
703	0.310753763
706	0.186051592
708	0.12340147
710	0.035833776
714	0.236545011
718	0.345665455
721	0.488536835
722	0.415740252
723	0.393654108
724	0.297538489
730	0.088106073
736	0.018083328
738	0.223759472
739	0.196852326
743	0.137439743
746	0.15062438
747	0.142273962
750	0.546924055
751	0.105336808
752	0.121670812
754	0.166278616
756	0.161780819
762	0.045614455
765	0.023068363
766	0.018004131
769	0.115343235
770	0.137831092
771	0.226194933
773	0.229239896
774	0.14730458
780	0.151065052
784	0.198097304
785	0.211009309
787	0.159504429
789	0.218643725
791	0.183557019
792	0.168232068
793	0.245091081
794	0.232725546
795	0.160354689
798	0.182562545
800	0.265849084
802	0.280931085
805	0.14058046
807	0.179446578
808	0.027516952
809	0.176744655
815	0.124009132
816	0.115972966
818	0.16074726
821	0.259442538
825	0.138363808
828	0.092229478
831	0.126286253
832	0.182532787
834	0.240904272
836	0.242942169
838	0.218608484
843	0.231812835
846	0.172907412
848	0.10618218
863	0.167948067
867	1.037554502
869	0.594412625
870	0.293789506
874	0.104514122
876	0.066885822
877	0.078975804
880	0.106497414
882	0.048534777
884	0.079413496
887	0.078099795
889	0.156884372
890	0.137973234
892	0.166343465
896	0.064662702
900	0.311922103
907	0.212633207
908	0.344818741
909	0.208387733
910	0.072995447
912	0.080557682
915	0.235535815
916	0.752658904
917	1.090228915
920	0.235900521
921	0.220344543
922	0.054590106
923	0.051844552
931	0.054186296
932	0.036524292
935	0.119955935
942	0.095805921
945	0.564029396
953	0.154815122
954	0.10902255
956	0.111949392
957	0.086672783
958	0.088890851
961	0.062441755
962	0.069338806
964	0.048025411
966	0.04406577
971	0.023956098
972	0.289145619
976	0.152802274
977	0.256162077
978	0.261252046
979	0.283566564
982	0.750437558
983	0.173284486
984	0.189850017
987	0.039581496
988	0.027709469
996	0.091490723
1000	0.099394679
1002	0.095554627
1004	0.116051637
1005	0.100398153
1008	0.153972238
1011	0.106217064
1012	0.068587244
1013	0.236051396
1014	0.212981775
1017	0.108413339
1025	0.069984637
1027	0.07118661
1029	0.073643334
1031	0.050821006
1032	0.0710596
1035	0.324897319
1037	0.367052704
1039	0.057913762
1044	0.258618891
1051	0.031748593
1052	0.014510072
1055	0.037237808
1057	0.027345419
1063	0.109622993
1064	0.20532155
1066	0.154209539
1068	0.327381462
1072	0.096078642
1076	0.184863091
1078	0.451413244
1083	0.789618552
1084	0.634068549
1085	0.193741798
1092	0.113961078
1093	0.095740862
1099	0.108936369
1103	0.38076058
1104	0.106583767
1105	0.2736471
1114	0.250320911
1116	0.253566921
1119	0.142535985
1125	0.685099304
1126	0.571335495
1130	0.08872994
1133	0.050229255
1134	0.032233264
1135	0.049428809
1138	0.044915248
1149	0.077658191
1152	0.190627456
1155	0.106756262
1156	0.075719498
1157	0.079363786
1160	0.096468188
1161	0.082352921
1162	0.102835476
1177	0.073152997
1180	0.06600859
1182	0.068035759
1183	0.03979538
1185	0.010793672
1186	0.038406353
1189	0.053066358
1192	0.093238652
1193	0.087233521
1195	0.22624062
1197	0.219403788
1199	0.218818709
1201	0.219495967
1204	0.041974325
1206	0.032432072
1208	0.102492042
1210	0.135996267
1212	0.062111158
1214	0.03702483
1224	0.064147897
1228	0.393441051
1232	0.196745947
1233	0.080141507
1234	0.062602006
1236	0.385533184
1239	0.063709758
1242	0.077399708
1244	0.091909923
1247	0.181508616
1253	0.233570054
1255	0.106242485
1257	0.128851339
1258	0.085327804
1261	0.198251292
1262	0.164097875
1263	0.110937111
1266	0.087729
1274	0.081401668
1279	0.149770662
1281	0.080574967
1287	0.149644852
1291	0.079577543
1292	0.122445129
1293	0.063283317
1294	0.104785591
1300	0.289245397
1303	0.136775374
1310	0.270203233
1312	0.073433071
1315	0.306842268
1316	0.36125198
1319	0.0539646
1320	0.280323118
1325	0.135352015
1326	0.250031054
1327	0.254225105
1330	0.811610878
1333	0.285696477
1334	0.263571233
1335	0.124073543
1336	0.272219062
1337	0.150451481
1343	0.04662561
1349	0.3130593
1355	0.164118901
1359	0.03963748
1361	0.099666588
1366	0.043039113
1370	0.0470213
1377	0.082539417
1379	0.039178129
1382	0.136110306
1384	0.137120172
1385	0.098474659
1388	0.114610344
1389	0.074587844
1391	0.100923814
1392	0.156502545
1395	0.212334678
1412	0.1781286
1413	0.253261119
1414	0.227536038
1415	0.163303733
1419	0.09954945
1422	0.165963769
1426	0.236043081
1427	0.214646503
1428	0.340700477
1432	0.328091502
1433	0.33093822
1434	0.306876808
1436	0.167548537
1438	0.144126073
1440	0.169901848
1442	0.412931114
1450	0.064409271
1455	0.089757405
1456	0.11930605
1465	0.232928708
1466	0.233437732
1477	0.1522495
1482	0.030333331
1485	0.222044393
1486	0.102034353
1489	0.282964796
1491	0.230207697
1492	0.18036361
1500	0.034087971
1501	0.030949136
1502	0.018020866
1503	0.035575025
1506	0.054401353
1508	0.096591413
1509	0.042597931
1510	0.063553445
1518	0.439266443
1523	0.13234961
1524	0.127902821
1527	0.118023127
1534	0.039050084
1536	0.077597983
1546	0.096843176
1551	0.038314361
1552	0.078573361
1554	0.883043945
1555	1.396286011
1561	0.520410061
1562	0.493300915
1568	0.289744109
1569	0.287574798
1578	0.334960431
1582	0.07149718
1584	0.124849357
1588	0.04797196
1597	0.155254617
1599	0.187328056
1602	0.048725683
1604	0.029549316
1605	0.078262515
1610	0.111919828
1613	0.039328914
1618	0.165587947
1620	0.064249314
1624	0.045656275
1626	0.032912228
1627	0.067144446
1628	0.077105634
1630	0.095560871
1632	0.062820844
1637	0.190164089
1640	0.196197346
1642	0.118721552
1645	0.035887051
1648	0.057557851
1652	0.26404646
1655	0.271258265
1659	0.063108236
1660	0.041059844
1661	0.02526778
1668	0.183986008
1670	0.3483257
1672	0.161205575
1675	0.191167057
1676	0.148143589
1682	0.075274609
1683	0.032221187
1687	0.047215208
1691	0.100232154
1694	0.212811247
1695	0.057918448
1696	0.081952073
1697	0.017126236
1699	0.035147458
1702	0.280454248
1709	0.481683135
1710	0.609328449
1715	0.3140378
1717	0.23050499
1718	0.171407089
1719	0.213846505
1728	0.286682844
1732	0.141913682
1733	0.636981189
1734	0.240931347
1735	0.081159025
1737	0.067992292
1742	0.302765042
1743	0.327370405
1745	0.123670392
1746	0.082054026
1747	0.112215362
1750	0.19617717
1752	0.06752789
1753	0.094094396
1754	0.048690517
1763	0.080172099
1766	0.215787694
1775	0.135721058
1781	0.09950763
1782	0.02468547
1788	0.228849247
1789	0.163878903
1790	0.051794067
1792	0.103272438
1798	0.117343567
1804	0.086182229
1805	0.048105687
1813	0.076006241
1814	0.06293609
1817	0.062922947
1820	0.091061853
1824	0.124787778
1826	0.158695862
1830	0.223625183
1836	0.157125294
1840	0.035048056
1841	0.223331437
1844	0.464297891
1846	0.560288191
1849	0.110071443
1853	0.428214401
1855	0.329958767
1857	0.309914142
1858	0.241184875
1859	0.178093538
1866	0.135959983
1868	0.101785243
1869	0.086168639
1875	0.148184881
1876	0.077522866
1877	0.036526617
1879	0.026376233
1881	0.070630603
1893	0.086912133
1902	0.195442632
1906	0.156531215
1911	0.173867449
1912	0.149437889
1917	0.065880753
1918	0.067342155
1919	0.063357599
1923	0.016038762
1924	0.093175739
1930	0.02241159
1934	0.046276789
1935	0.133370012
1936	0.128275409
1938	0.047098521
1939	0.120599449
1944	0.251599789
1947	0.080441438
1949	0.03445857
1952	0.099498361
1955	0.119635373
1958	0.106659807
1960	0.019884441
1966	0.037659794
1967	0.065271236
1969	0.094482563
1971	0.059306074
1980	0.154208109
1981	0.100767456
1982	0.06728927
1983	0.008057483
1997	0.054622103
2001	0.193986163
2005	0.176962182
2006	0.183935598
2009	0.338789314
2010	0.286021143
2013	0.189414456
2015	0.29655841
2017	0.341416597
2022	0.152056038
2025	0.204841077
2027	0.368646652
2028	0.229979351
2030	0.066865735
2033	0.11880511
2036	0.137367964
2038	0.190738678
2041	0.056055482
2044	0.164018959
2045	0.165821329
2048	0.217799261
2051	0.116513193
2059	0.143036023
2060	0.033320077
2062	0.065913282
2067	0.202542767
2072	0.159194291
2073	0.116879307
2074	0.111056603
2076	0.222658932
2077	0.110437088
2079	0.07737112
2081	0.082926996
2084	0.112067103
2085	0.125275716
2089	0.210043803
2094	0.455893755
2096	0.219841138
2102	0.386170715
2103	0.284747124
2104	0.244512156
2105	0.245738819
2106	0.186051443
2109	0.461238414
2111	0.282323986
2114	0.14772664
2115	0.134937674
2118	0.303770691
2120	0.705015957
2122	0.151040718
2123	0.185049891
2124	0.08160039
2128	0.022769636
2132	0.075117752
2133	0.269030899
2134	0.037022233
2138	0.129052654
2139	0.03722652
2141	0.032708485
2142	0.181495503
2144	0.295495898
2145	0.297559589
2146	0.289034724
2148	0.135898933
2149	0.225937665
2151	0.256814092
2154	0.477422923
2156	0.178468183
2157	0.137958691
2163	0.587074578
2164	0.234659716
2165	0.041167803
2169	0.069120251
2171	0.133138433
2173	0.209984854
2177	0.139811307
2184	0.036017176
2187	0.09849745
2189	0.081844859
2191	0.037706409
2192	0.067971528
2196	0.104426742
2198	0.068139911
2199	0.099136226
2200	0.104193248
2203	0.169493556
2204	0.012672351
2207	0.021196315
2208	0.01726838
2211	0.072557807
2214	0.100939073
2218	0.06219973
2224	0.184157446
2225	0.157010391
2228	0.021667823
2229	0.111275099
2231	0.129416615
2233	0.080670394
2234	0.09947852
2236	0.121870995
2237	0.112562008
2239	0.141185164
2240	0.174757883
2241	0.136593774
2242	0.198258594
2244	0.08412873
2246	0.069804586
2247	0.151890799
2251	0.183342338
2252	0.140434787
2254	0.215731621
2257	0.199242771
2259	0.14623794
2262	0.109679557
2274	0.292015076
2278	0.236071989
2281	0.229007959
2286	0.164635763
2288	0.242452338
2291	0.118449233
2297	0.168361068
2298	0.238357976
2300	0.182869911
2303	0.090472721
2306	0.115429781
2307	0.107441522
2308	0.095599674
2317	0.107607104
2318	0.155787632
2319	0.213179663
2320	0.110351332
2322	0.108843468
2324	0.198303759
2327	0.122503854
2332	0.071830995
2334	0.287897676
2335	0.281325519
2336	0.202327728
2337	0.226130322
2345	0.068356358
2354	0.175443843
2359	0.128336444
2367	0.1561165
2368	0.250167459
2371	0.150893137
2375	0.192675009
2378	2.088329077
2382	1.105446577
2385	0.05780324
2388	0.166265666
2389	0.179791346
2390	0.202377692
2392	0.113630146
2400	0.125040248
2402	0.216839269
2404	0.051957894
2406	0.058346748
2411	0.10353037
2416	0.114708342
2424	0.230046913
2425	0.658801973
2426	0.790111542
2430	0.264023066
2433	0.277668476
2436	0.143254295
2444	0.276758015
2446	0.106204666
2450	0.152978197
2451	0.112909086
2452	0.10643962
2453	0.121475667
2455	0.135242507
2457	0.098700203
2460	0.160400197
2463	0.247904643
2464	0.262392402
2466	0.162786484
2468	0.179711938
2475	0.239281833
2479	0.204824761
2481	0.179177701
2483	0.111383818
2485	0.030051997
2486	0.044365
2488	0.16087015
2491	0.496944517
2493	0.514219999
2496	0.196443394
2498	0.061526012
2501	0.021176549
2502	0.038351364
2503	0.036551528
2513	0.080446213
2514	0.106379949
2516	0.09800861
2517	0.123694681
2518	0.108399428
2519	0.119993292
2522	0.137517586
2523	0.102712788
2525	0.105798937
2528	0.37302503
2530	0.164633974
2532	0.153605998
2534	0.154435068
2543	0.139372543
2544	0.083814807
2547	0.060387272
2549	0.101866506
2551	0.032128785
2553	0.033123497
2555	0.107631348
2556	0.118234091
2559	0.103389323
2565	0.081884235
2566	0.070996284
2570	0.29932788
2573	0.153991058
2576	0.248046711
2578	0.254353285
2579	0.179600492
2583	0.130682826
2587	0.177038923
2590	0.356679767
2591	0.120541535
2592	0.096370079
2593	0.118492663
2596	0.068428434
2600	0.048587862
2602	0.022586539
2606	0.074657314
2607	0.216528907
2609	0.141072154
2610	0.286101699
2615	0.150024414
2618	0.110062182
2619	0.114167087
2621	0.111832298
2623	0.183230639
2625	0.244959906
2626	0.293577105
2629	0.225215659
2630	0.264913946
2632	0.188382149
2635	0.273347348
2636	0.133234337
2638	0.145933375
2644	0.163365424
2647	0.094955951
2650	0.027795171
2651	0.019529343
2655	0.037462786
2661	0.090103358
2674	0.069140263
2678	0.169193983
2680	0.157697767
2685	0.061653435
2688	0.135553613
2690	0.060082704
2694	0.181792691
2699	0.20841752
2703	0.118858516
2707	0.088866532
2710	0.032724693
2719	0.04706965
2725	0.252094179
2735	0.293744892
2736	0.254838675
2737	0.267360359
2740	0.136559099
2741	0.064665355
2746	0.105385244
2748	0.130021617
2752	0.127502978
2753	0.064335965
2754	0.153468981
2755	0.115363955
2756	0.272091776
2757	0.132111236
2758	0.281204373
2766	0.113334753
2769	0.111707292
2775	0.138335511
2779	0.027574651
2789	0.092271544
2790	0.107250847
2791	0.134598866
2798	0.152645364
2803	0.103577517
2806	0.155837312
2808	0.051626507
2809	0.073586881
2810	0.053541977
2811	0.149680197
2815	0.372448117
2823	0.12496525
2824	0.167201951
2827	0.113637485
2829	0.12242087
2830	0.065361954
2832	0.083168805
2837	0.066867217
2844	0.456072241
2846	0.599108756
2849	0.259742856
2851	0.329003006
2856	0.238765195
2859	0.222160652
2862	0.221105769
2871	0.179469228
2872	0.133036241
2875	0.18182455
2878	0.087119512
2880	0.274949551
2881	0.045732711
2887	0.373915106
2890	0.256305844
2891	0.264876992
2893	0.193313345
2896	0.125079617
2898	0.049678322
2900	0.092287809
2903	0.119515419
2904	0.047797929
2905	0.058001738
2912	0.089325428
2917	0.028223246
2919	0.017293431
2920	0.031458251
2921	0.113146953
2925	0.092059761
2926	0.083454482
2931	0.101266764
2932	0.119590975
2936	0.167464748
2939	0.266483605
2940	0.509895802
2942	0.102714129
2949	0.047415257
2950	0.027099544
2955	0.075346008
2967	0.144928589
2972	0.120602988
2974	0.161378741
2975	0.249207303
2978	0.161762342
2979	0.157914862
2988	0.161607608
2994	0.202490091
2998	0.170374289
2999	0.203179717
